CRSWIR,NDVI,BSI,NDWI,NBR,NDMI,polygon_id
0.998616848258761,0.7444262327379996,0.11686970477999092,0.2382554753357331,0.493758187208035,0.20737580033164224,386686
0.9914606409771314,0.7613504858174812,0.15109655220080295,0.23482036070254228,0.4685127345590552,0.19938462928679906,352765
0.9110632450681975,0.8208194126127164,0.05222899160051095,0.3104626393518886,0.580282689325145,0.28611902853099813,190030
0.897663796329487,0.786002012678468,0.12362674038125222,0.3103552978676593,0.5545889883916041,0.28056993367524763,352517
0.9779304575255102,0.7117424042318907,0.13399734813583278,0.22649298978170906,0.4429138935916472,0.2080280928586265,5896
0.914826187537755,0.7831497536391938,0.10735212180851053,0.29745791935827814,0.5446664109277495,0.26817789720351265,735142
0.9035734049614876,0.7974467778519899,0.11109133807203511,0.30579866056862753,0.5538393070316678,0.2791708300632983,436016
0.8720677323154292,0.8129126765796484,0.1240595172670836,0.3302881198379366,0.5705295047522159,0.2961881290257357,942091
0.7406902280338196,0.7896105532193005,0.1270164328528806,0.4202379397469404,0.6305229593844703,0.39070432350815776,868054
0.9590548021103504,0.7871885896060912,0.10980181989090179,0.2722064147115125,0.5255727344342027,0.2383373001320434,951848
0.943657247851369,0.7562553711072093,0.13648002553860492,0.26851440151561967,0.5043512464858364,0.2450480368225477,436449
0.9263059858911448,0.8150707674666791,0.1077467168295224,0.29557519408021465,0.5593354747853614,0.2706054022929713,11380
0.902468204095589,0.7874161392709266,0.11454471460423236,0.3000309868035984,0.5381933957539812,0.2771578018160805,655684
1.1041302025368382,0.7077092629801724,0.16927285547909976,0.15802273792951974,0.3947487855691163,0.1135041932269624,355981
0.9583123315878236,0.7969751621575203,0.08486239697081299,0.2660616687621889,0.5232078126993844,0.24649382345515009,221810
0.8959641785913751,0.7424102859807901,0.13412823016487752,0.2998286881157816,0.5214940420763359,0.26945022419169484,756778
0.9917182127201557,0.7510037730293361,0.09771809654058573,0.2302947388373806,0.4688345173493082,0.20702944803856776,976052
0.968967643767012,0.7607398229453645,0.13017395658231623,0.2629853167207269,0.5195847270615003,0.23621279573871518,328506
0.8455195977219887,0.7977348651169859,0.09717197629194563,0.34867638714216576,0.598491279515231,0.32807834613789344,491754
0.9585426211592735,0.7455734433543129,0.12329544931711922,0.2648027826980709,0.5172856784021342,0.24007295500159392,489640
0.9192983662067958,0.8623629552270786,0.10935132155839687,0.30827960266024457,0.5625543650750015,0.27118431705932305,552405
1.003976698459349,0.7311492645001528,0.14408493773927505,0.2199779176224384,0.4547073548263789,0.19132026294454216,557698
0.8877994758006408,0.7941373423815337,0.09050306637139152,0.3088137408226468,0.5380687758707013,0.27877786163977986,336665
0.9734089710035696,0.7622564665693192,0.09976535200991798,0.25177078338754016,0.49418898921128723,0.22280927687444219,741487
1.0125461420594934,0.7000593317322179,0.16737810524424063,0.20327093207751742,0.41799887161748683,0.17184095744611813,705807
1.112199535829361,0.6597215025394091,0.17887096584744377,0.12423961172471192,0.33925996065001135,0.09728459493362772,94540
0.990771480664464,0.7136931472072899,0.1539094212087387,0.22416424042770527,0.4475618197982074,0.19475576022075464,3833
0.9800638591116831,0.7348440569150525,0.11471705412567956,0.23118031898782077,0.4578042557292503,0.2106132324975292,801362
1.1686367058740434,0.6100435212631649,0.23242761583502838,0.08306659724504216,0.2788872946309919,0.03492821842326887,94321
1.0210464962575967,0.7278555946023295,0.13579652703715334,0.19702851304820723,0.42484311971835254,0.18047513924519054,32484
0.8981235300340429,0.7941843536462936,0.12493742486717367,0.31080170048276784,0.5660547208291343,0.29086778539440733,560350
0.9287261278436284,0.7884112291861446,0.10862042792237614,0.28672926738679794,0.5382001981340565,0.2611370867585315,718949
0.9809427836745238,0.7512245659641432,0.12664404675525012,0.2501346615880341,0.499667365046907,0.22068220499273578,85875
1.0528962407763494,0.7164001192859286,0.15139901696644345,0.20132790567799258,0.45629038711467607,0.16925350563185781,182547
0.9279506892107318,0.7945340787191704,0.07494774160073872,0.2850245190253817,0.5343171841490836,0.26377771489182583,970211
0.8988492894408345,0.8071719251882479,0.09555187828755357,0.3030557794019302,0.5354855085607393,0.27204193476472893,847399
0.9101514289216772,0.7834822694684301,0.09469387531369196,0.2806905498558885,0.49043072155544865,0.25233420273931606,757897
1.1064473778993025,0.6315320922963257,0.18538746418518376,0.13043070623024916,0.34201302359182045,0.09509500566768447,951242
0.8891194654892267,0.7913121977571851,0.059400164314610954,0.3191227380454743,0.5751346186171199,0.29683182473223263,600434
0.894180844770418,0.7552673460000304,0.12182746882237193,0.30507263327639705,0.5546529298396863,0.3021659366254845,574639
0.9424626181436594,0.79492924547286,0.09069170908842639,0.28350034676014996,0.5490262949481396,0.2608163453438351,70531
1.0139989813227623,0.758570039169459,0.12935778142380816,0.22799770577546977,0.49475626360899416,0.21312072580114472,135842
0.9763644041690308,0.7660460563989168,0.12865871805334245,0.25288233871791244,0.5061970769605595,0.22488471035654115,203768
0.9070276497044552,0.8296744611329565,0.14292570674214772,0.3065188924639,0.5550273495476152,0.28115258400158966,52678
